Wavenumber,Reflectivity,,,,Wavelength um,Ref decimal,,new column for sorting,Wavelength,ref
2048.118,5.70107,,,,4.882531182,0.0570107,,,3.807084375,0.0453422
2050.046,5.69945,,,,4.877939324,0.0569945,,,3.80988085,0.0457202
2051.975,5.67839,,,,4.87335372,0.0567839,,,3.81268289,0.0460775
2053.904,5.64855,,,,4.86877673,0.0564855,,,3.815487598,0.0464293
2055.832,5.61461,,,,4.864210694,0.0561461,,,3.818297894,0.0467362
2057.761,5.57326,,,,4.859650854,0.0557326,,,3.821110873,0.0469713
2059.689,5.52315,,,,4.855101911,0.0552315,,,3.823929462,0.0470976
2061.618,5.47091,,,,4.850559124,0.0547091,,,3.826750748,0.0471984
2063.546,5.41687,,,,4.846027178,0.0541687,,,3.829577667,0.0472818
2065.475,5.36232,,,,4.84150135,0.0536232,,,3.832408765,0.0473958
2067.403,5.30733,,,,4.836986306,0.0530733,,,3.835242581,0.0474452
2069.332,5.25847,,,,4.832477341,0.0525847,,,3.838082064,0.0473956
2071.26,5.21648,,,,4.827979105,0.0521648,,,3.84092428,0.0472992
2073.189,5.18149,,,,4.823486908,0.0518149,,,3.843772186,0.0471865
2075.118,5.1547,,,,4.819003064,0.051547,,,3.846622838,0.0470427
2077.046,5.13389,,,,4.814529866,0.0513389,,,3.849479204,0.046907
2078.975,5.12936,,,,4.810062651,0.0512936,,,3.852338331,0.0468021
2080.903,5.13611,,,,4.805606028,0.0513611,,,3.855203194,0.0467626
2082.832,5.15133,,,,4.80115535,0.0515133,,,3.858070833,0.0468129
2084.76,5.1834,,,,4.796715209,0.051834,,,3.860944233,0.0468814
2086.689,5.22334,,,,4.792280977,0.0522334,,,3.863821915,0.0470242
2088.617,5.26654,,,,4.787857228,0.0526654,,,3.866702395,0.0472613
2090.546,5.32325,,,,4.78343935,0.0532325,,,3.86958867,0.047523
2092.475,5.38815,,,,4.779029618,0.0538815,,,3.872477758,0.0478102
2094.403,5.45145,,,,4.774630288,0.0545145,,,3.875372666,0.0481307
2096.332,5.51295,,,,4.770236775,0.0551295,,,3.8782704,0.0485725
2098.26,5.57396,,,,4.765853612,0.0557396,,,3.881173978,0.0490874
2100.189,5.63446,,,,4.761476229,0.0563446,,,3.884080397,0.0495768
2102.117,5.695,,,,4.757109143,0.05695,,,3.886992684,0.0500187
2104.046,5.74523,,,,4.752747801,0.0574523,,,3.889909342,0.0504671
2105.974,5.78107,,,,4.748396704,0.0578107,,,3.892828864,0.0509051
2107.903,5.80583,,,,4.744051315,0.0580583,,,3.89575429,0.0513048
2109.832,5.82558,,,,4.739713873,0.0582558,,,3.898682596,0.0516632
2111.76,5.83113,,,,4.735386597,0.0583113,,,3.90161683,0.0519533
2113.688,5.82355,,,,4.731067215,0.0582355,,,3.904553959,0.0522004
2115.617,5.80575,,,,4.726753472,0.0580575,,,3.907497041,0.0523361
2117.546,5.77993,,,,4.722447588,0.0577993,,,3.910443034,0.0523682
2119.474,5.7402,,,,4.718151768,0.057402,,,3.913395003,0.0523496
2121.403,5.68633,,,,4.713861534,0.0568633,,,3.916351433,0.0522007
2123.331,5.62641,,,,4.709581314,0.0562641,,,3.919310797,0.0520175
2125.26,5.56664,,,,4.705306645,0.0556664,,,3.922274637,0.0518945
2127.188,5.50503,,,,4.701041939,0.0550503,,,3.925244503,0.0517141
2129.117,5.42937,,,,4.696782751,0.0542937,,,3.928218871,0.0514824
2131.045,5.34895,,,,4.692533475,0.0534895,,,3.931196204,0.051348
2132.974,5.28065,,,,4.688289684,0.0528065,,,3.934179602,0.0511945
2134.903,5.21961,,,,4.684053561,0.0521961,,,3.937165981,0.0509776
2136.831,5.16455,,,,4.679827277,0.0516455,,,3.94015845,0.0507194
2138.76,5.12116,,,,4.675606426,0.0512116,,,3.943153916,0.0503767
2140.688,5.08444,,,,4.671395364,0.0508444,,,3.946155497,0.0500222
2142.617,5.05728,,,,4.667189703,0.0505728,,,3.949160093,0.049779
2144.545,5.0449,,,,4.662993782,0.050449,,,3.952170829,0.0496903
2146.474,5.04702,,,,4.658803228,0.0504702,,,3.955186159,0.0496346
2148.402,5.0607,,,,4.654622366,0.050607,,,3.958204527,0.0496471
2150.331,5.09001,,,,4.650446838,0.0509001,,,3.961229074,0.0498261
2152.26,5.13164,,,,4.646278795,0.0513164,,,3.964256676,0.0502117
2154.188,5.18804,,,,4.642120372,0.0518804,,,3.967290483,0.0506503
2156.117,5.25893,,,,4.637967235,0.0525893,,,3.970327361,0.0511032
2158.045,5.32648,,,,4.633823669,0.0532648,,,3.973370471,0.0515708
2159.974,5.39232,,,,4.629685357,0.0539232,,,3.976416668,0.0520774
2161.902,5.46354,,,,4.62555657,0.0546354,,,3.979469123,0.0526438
2163.831,5.52996,,,,4.621433005,0.0552996,,,3.982526268,0.0531488
2165.759,5.59148,,,,4.617318917,0.0559148,,,3.985586525,0.0536393
2167.688,5.64709,,,,4.613210019,0.0564709,,,3.98865308,0.0541512
2169.616,5.7005,,,,4.609110552,0.057005,,,3.991722764,0.0545906
2171.545,5.74508,,,,4.605016244,0.0574508,,,3.994798772,0.0548944
2173.474,5.77491,,,,4.600929204,0.0577491,,,3.997877926,0.0550963
2175.402,5.78912,,,,4.596851524,0.0578912,,,4.000963432,0.0552886
2177.331,5.79256,,,,4.592778957,0.0579256,,,4.004052101,0.0553974
2179.259,5.78775,,,,4.588715706,0.0578775,,,4.007147148,0.0553382
2181.188,5.76244,,,,4.584657535,0.0576244,,,4.010245375,0.0552196
2183.116,5.72745,,,,4.580608635,0.0572745,,,4.013350007,0.0550719
2185.045,5.68988,,,,4.576564785,0.0568988,,,4.016459451,0.0547655
2186.973,5.63958,,,,4.572530159,0.0563958,,,4.0195721,0.0544342
2188.902,5.58223,,,,4.568500554,0.0558223,,,4.022691197,0.0540822
2190.831,5.5223,,,,4.564478045,0.055223,,,4.025813516,0.0536495
2192.759,5.45882,,,,4.560464693,0.0545882,,,4.02894231,0.0532076
2194.688,5.39381,,,,4.556456316,0.0539381,,,4.032074345,0.0527605
2196.616,5.32177,,,,4.552457052,0.0532177,,,4.035212882,0.052304
2198.545,5.25997,,,,4.548462733,0.0525997,,,4.038354677,0.0519027
2200.473,5.20852,,,,4.544477483,0.0520852,,,4.041503003,0.0515353
2202.402,5.15861,,,,4.540497148,0.0515861,,,4.044656241,0.0512503
2204.33,5.12568,,,,4.536525838,0.0512568,,,4.047812764,0.0511797
2206.259,5.09874,,,,4.532559414,0.0509874,,,4.050974219,0.0512403
2208.188,5.07831,,,,4.52859992,0.0507831,,,4.054142259,0.0512723
2210.116,5.07732,,,,4.524649385,0.0507732,,,4.057315258,0.0513799
2212.044,5.08882,,,,4.520705736,0.0508882,,,4.060491579,0.0515787
2213.973,5.10639,,,,4.516766916,0.0510639,,,4.063674529,0.0518294
2215.902,5.13927,,,,4.512834954,0.0513927,,,4.066860819,0.0521491
2217.83,5.18289,,,,4.508911864,0.0518289,,,4.070053765,0.0525914
2219.759,5.22937,,,,4.50499356,0.0522937,,,4.073250071,0.053026
2221.687,5.28507,,,,4.501084086,0.0528507,,,4.076453062,0.0534426
2223.616,5.34996,,,,4.497179369,0.0534996,,,4.07965943,0.053928
2225.544,5.41819,,,,4.49328344,0.0541819,,,4.082872513,0.0544581
2227.473,5.48994,,,,4.48939224,0.0548994,,,4.086090661,0.054998
2229.401,5.56128,,,,4.485509785,0.0556128,,,4.089312214,0.0554846
2231.33,5.62168,,,,4.481632031,0.0562168,,,4.092540526,0.0558857
2233.259,5.67128,,,,4.477760976,0.0567128,,,4.095772262,0.0562072
2235.187,5.70936,,,,4.473898604,0.0570936,,,4.099010786,0.0564408
2237.116,5.73403,,,,4.470040892,0.0573403,,,4.102252752,0.05656
2239.044,5.74231,,,,4.466191821,0.0574231,,,4.105501536,0.0565509
2240.973,5.74244,,,,4.462347382,0.0574244,,,4.108753782,0.0564179
2242.901,5.74279,,,,4.458511544,0.0574279,,,4.112012876,0.0561381
2244.83,5.73278,,,,4.45468031,0.0573278,,,4.115277143,0.0558548
2246.758,5.70702,,,,4.450857636,0.0570702,,,4.118544902,0.0555569
2248.687,5.67467,,,,4.447039539,0.0567467,,,4.121819553,0.0550938
2250.615,5.63361,,,,4.443229962,0.0563361,,,4.125097713,0.0545705
2252.544,5.57848,,,,4.439424935,0.0557848,,,4.128382797,0.0540113
2254.473,5.52055,,,,4.435626419,0.0552055,,,4.13167141,0.0533759
2256.401,5.45526,,,,4.431836362,0.0545526,,,4.134966976,0.052744
2258.33,5.38867,,,,4.428050816,0.0538867,,,4.138266091,0.0521849
2260.258,5.32001,,,,4.424273689,0.0532001,,,4.141572191,0.0517288
2262.187,5.24614,,,,4.420501046,0.0524614,,,4.144881858,0.0513517
2264.115,5.17932,,,,4.416736782,0.0517932,,,4.148198541,0.0510672
2266.044,5.12597,,,,4.412976977,0.0512597,,,4.151520536,0.0507838
2267.972,5.07347,,,,4.409225511,0.0507347,,,4.154846129,0.0505099
2269.901,5.02618,,,,4.405478477,0.0502618,,,4.158178784,0.0504155
2271.83,4.99736,,,,4.401737806,0.0499736,,,4.161515058,0.050467
2273.758,4.98204,,,,4.398005417,0.0498204,,,4.164858424,0.0505865
2275.687,4.97387,,,,4.39427742,0.0497387,,,4.168205429,0.050818
2277.615,4.97899,,,,4.390557667,0.0497899,,,4.171559558,0.0510963
2279.544,5.00138,,,,4.386842281,0.0500138,,,4.174917347,0.051452
2281.472,5.03208,,,,4.383135099,0.0503208,,,4.178282291,0.0519123
2283.401,5.07729,,,,4.379432259,0.0507729,,,4.181652664,0.0524419
2285.329,5.13126,,,,4.375737585,0.0513126,,,4.185026728,0.0530116
2287.258,5.18758,,,,4.372047229,0.0518758,,,4.188407994,0.0536212
2289.187,5.24852,,,,4.368363091,0.0524852,,,4.191792972,0.054215
2291.115,5.31247,,,,4.364687063,0.0531247,,,4.195185186,0.0547484
2293.043,5.37805,,,,4.361017216,0.0537805,,,4.198581131,0.0552911
2294.972,5.436,,,,4.357351637,0.05436,,,4.201984345,0.0559164
2296.901,5.48723,,,,4.353692214,0.0548723,,,4.205391312,0.0565117
2298.829,5.53071,,,,4.350040825,0.0553071,,,4.208805579,0.0570547
2300.758,5.56498,,,,4.346393667,0.0556498,,,4.212225394,0.0574537
2302.686,5.59133,,,,4.342754505,0.0559133,,,4.215648995,0.0577257
2304.615,5.60518,,,,4.339119549,0.0560518,,,4.219078165,0.0579867
2306.543,5.61161,,,,4.335492553,0.0561161,,,4.222514702,0.0581501
2308.472,5.60691,,,,4.331869739,0.0560691,,,4.225956841,0.0579859
2310.4,5.58674,,,,4.328254848,0.0558674,,,4.229402808,0.0576177
2312.329,5.55875,,,,4.324644114,0.0555875,,,4.232856192,0.0571495
2314.258,5.52099,,,,4.3210394,0.0552099,,,4.236313424,0.0564912
2316.186,5.47408,,,,4.317442554,0.0547408,,,4.239778107,0.0556632
2318.115,5.42618,,,,4.313849831,0.0542618,,,4.243246661,0.0547199
2320.043,5.36611,,,,4.310264939,0.0536611,,,4.246722698,0.0536253
2321.972,5.30063,,,,4.306684146,0.0530063,,,4.250202628,0.0524761
2323.9,5.23933,,,,4.303111149,0.0523933,,,4.253690076,0.0513446
2325.829,5.17886,,,,4.299542228,0.0517886,,,4.257183252,0.0504218
2327.757,5.12042,,,,4.295981067,0.0512042,,,4.260680354,0.0499878
2329.686,5.07186,,,,4.292423958,0.0507186,,,4.264185025,0.0498252
2331.615,5.03512,,,,4.288872734,0.0503512,,,4.267693644,0.0497389
2333.543,5.00779,,,,4.285329218,0.0500779,,,4.271209867,0.0496934
2335.472,4.98661,,,,4.28178972,0.0498661,,,4.274730061,0.0496957
2337.4,4.97311,,,,4.278257893,0.0497311,,,4.278257893,0.0497311
2339.329,4.96957,,,,4.274730061,0.0496957,,,4.28178972,0.0498661
2341.257,4.96934,,,,4.271209867,0.0496934,,,4.285329218,0.0500779
2343.186,4.97389,,,,4.267693644,0.0497389,,,4.288872734,0.0503512
2345.114,4.98252,,,,4.264185025,0.0498252,,,4.292423958,0.0507186
2347.043,4.99878,,,,4.260680354,0.0499878,,,4.295981067,0.0512042
2348.971,5.04218,,,,4.257183252,0.0504218,,,4.299542228,0.0517886
2350.9,5.13446,,,,4.253690076,0.0513446,,,4.303111149,0.0523933
2352.829,5.24761,,,,4.250202628,0.0524761,,,4.306684146,0.0530063
2354.757,5.36253,,,,4.246722698,0.0536253,,,4.310264939,0.0536611
2356.686,5.47199,,,,4.243246661,0.0547199,,,4.313849831,0.0542618
2358.614,5.56632,,,,4.239778107,0.0556632,,,4.317442554,0.0547408
2360.543,5.64912,,,,4.236313424,0.0564912,,,4.3210394,0.0552099
2362.471,5.71495,,,,4.232856192,0.0571495,,,4.324644114,0.0555875
2364.4,5.76177,,,,4.229402808,0.0576177,,,4.328254848,0.0558674
2366.328,5.79859,,,,4.225956841,0.0579859,,,4.331869739,0.0560691
2368.257,5.81501,,,,4.222514702,0.0581501,,,4.335492553,0.0561161
2370.186,5.79867,,,,4.219078165,0.0579867,,,4.339119549,0.0560518
2372.114,5.77257,,,,4.215648995,0.0577257,,,4.342754505,0.0559133
2374.042,5.74537,,,,4.212225394,0.0574537,,,4.346393667,0.0556498
2375.971,5.70547,,,,4.208805579,0.0570547,,,4.350040825,0.0553071
2377.9,5.65117,,,,4.205391312,0.0565117,,,4.353692214,0.0548723
2379.828,5.59164,,,,4.201984345,0.0559164,,,4.357351637,0.05436
2381.757,5.52911,,,,4.198581131,0.0552911,,,4.361017216,0.0537805
2383.685,5.47484,,,,4.195185186,0.0547484,,,4.364687063,0.0531247
2385.614,5.4215,,,,4.191792972,0.054215,,,4.368363091,0.0524852
2387.542,5.36212,,,,4.188407994,0.0536212,,,4.372047229,0.0518758
2389.471,5.30116,,,,4.185026728,0.0530116,,,4.375737585,0.0513126
2391.399,5.24419,,,,4.181652664,0.0524419,,,4.379432259,0.0507729
2393.328,5.19123,,,,4.178282291,0.0519123,,,4.383135099,0.0503208
2395.257,5.1452,,,,4.174917347,0.051452,,,4.386842281,0.0500138
2397.185,5.10963,,,,4.171559558,0.0510963,,,4.390557667,0.0497899
2399.114,5.0818,,,,4.168205429,0.050818,,,4.39427742,0.0497387
2401.042,5.05865,,,,4.164858424,0.0505865,,,4.398005417,0.0498204
2402.971,5.0467,,,,4.161515058,0.050467,,,4.401737806,0.0499736
2404.899,5.04155,,,,4.158178784,0.0504155,,,4.405478477,0.0502618
2406.828,5.05099,,,,4.154846129,0.0505099,,,4.409225511,0.0507347
2408.756,5.07838,,,,4.151520536,0.0507838,,,4.412976977,0.0512597
2410.685,5.10672,,,,4.148198541,0.0510672,,,4.416736782,0.0517932
2412.614,5.13517,,,,4.144881858,0.0513517,,,4.420501046,0.0524614
2414.542,5.17288,,,,4.141572191,0.0517288,,,4.424273689,0.0532001
2416.471,5.21849,,,,4.138266091,0.0521849,,,4.428050816,0.0538867
2418.399,5.2744,,,,4.134966976,0.052744,,,4.431836362,0.0545526
2420.328,5.33759,,,,4.13167141,0.0533759,,,4.435626419,0.0552055
2422.256,5.40113,,,,4.128382797,0.0540113,,,4.439424935,0.0557848
2424.185,5.45705,,,,4.125097713,0.0545705,,,4.443229962,0.0563361
2426.113,5.50938,,,,4.121819553,0.0550938,,,4.447039539,0.0567467
2428.042,5.55569,,,,4.118544902,0.0555569,,,4.450857636,0.0570702
2429.97,5.58548,,,,4.115277143,0.0558548,,,4.45468031,0.0573278
2431.899,5.61381,,,,4.112012876,0.0561381,,,4.458511544,0.0574279
2433.828,5.64179,,,,4.108753782,0.0564179,,,4.462347382,0.0574244
2435.756,5.65509,,,,4.105501536,0.0565509,,,4.466191821,0.0574231
2437.685,5.656,,,,4.102252752,0.05656,,,4.470040892,0.0573403
2439.613,5.64408,,,,4.099010786,0.0564408,,,4.473898604,0.0570936
2441.542,5.62072,,,,4.095772262,0.0562072,,,4.477760976,0.0567128
2443.47,5.58857,,,,4.092540526,0.0558857,,,4.481632031,0.0562168
2445.399,5.54846,,,,4.089312214,0.0554846,,,4.485509785,0.0556128
2447.327,5.4998,,,,4.086090661,0.054998,,,4.48939224,0.0548994
2449.256,5.44581,,,,4.082872513,0.0544581,,,4.49328344,0.0541819
2451.185,5.3928,,,,4.07965943,0.053928,,,4.497179369,0.0534996
2453.113,5.34426,,,,4.076453062,0.0534426,,,4.501084086,0.0528507
2455.042,5.3026,,,,4.073250071,0.053026,,,4.50499356,0.0522937
2456.97,5.25914,,,,4.070053765,0.0525914,,,4.508911864,0.0518289
2458.899,5.21491,,,,4.066860819,0.0521491,,,4.512834954,0.0513927
2460.827,5.18294,,,,4.063674529,0.0518294,,,4.516766916,0.0510639
2462.756,5.15787,,,,4.060491579,0.0515787,,,4.520705736,0.0508882
2464.684,5.13799,,,,4.057315258,0.0513799,,,4.524649385,0.0507732
2466.613,5.12723,,,,4.054142259,0.0512723,,,4.52859992,0.0507831
2468.542,5.12403,,,,4.050974219,0.0512403,,,4.532559414,0.0509874
2470.47,5.11797,,,,4.047812764,0.0511797,,,4.536525838,0.0512568
2472.398,5.12503,,,,4.044656241,0.0512503,,,4.540497148,0.0515861
2474.327,5.15353,,,,4.041503003,0.0515353,,,4.544477483,0.0520852
2476.256,5.19027,,,,4.038354677,0.0519027,,,4.548462733,0.0525997
2478.184,5.2304,,,,4.035212882,0.052304,,,4.552457052,0.0532177
2480.113,5.27605,,,,4.032074345,0.0527605,,,4.556456316,0.0539381
2482.041,5.32076,,,,4.02894231,0.0532076,,,4.560464693,0.0545882
2483.97,5.36495,,,,4.025813516,0.0536495,,,4.564478045,0.055223
2485.898,5.40822,,,,4.022691197,0.0540822,,,4.568500554,0.0558223
2487.827,5.44342,,,,4.0195721,0.0544342,,,4.572530159,0.0563958
2489.755,5.47655,,,,4.016459451,0.0547655,,,4.576564785,0.0568988
2491.684,5.50719,,,,4.013350007,0.0550719,,,4.580608635,0.0572745
2493.613,5.52196,,,,4.010245375,0.0552196,,,4.584657535,0.0576244
2495.541,5.53382,,,,4.007147148,0.0553382,,,4.588715706,0.0578775
2497.47,5.53974,,,,4.004052101,0.0553974,,,4.592778957,0.0579256
2499.398,5.52886,,,,4.000963432,0.0552886,,,4.596851524,0.0578912
2501.327,5.50963,,,,3.997877926,0.0550963,,,4.600929204,0.0577491
2503.255,5.48944,,,,3.994798772,0.0548944,,,4.605016244,0.0574508
2505.184,5.45906,,,,3.991722764,0.0545906,,,4.609110552,0.057005
2507.112,5.41512,,,,3.98865308,0.0541512,,,4.613210019,0.0564709
2509.041,5.36393,,,,3.985586525,0.0536393,,,4.617318917,0.0559148
2510.969,5.31488,,,,3.982526268,0.0531488,,,4.621433005,0.0552996
2512.898,5.26438,,,,3.979469123,0.0526438,,,4.62555657,0.0546354
2514.827,5.20774,,,,3.976416668,0.0520774,,,4.629685357,0.0539232
2516.755,5.15708,,,,3.973370471,0.0515708,,,4.633823669,0.0532648
2518.684,5.11032,,,,3.970327361,0.0511032,,,4.637967235,0.0525893
2520.612,5.06503,,,,3.967290483,0.0506503,,,4.642120372,0.0518804
2522.541,5.02117,,,,3.964256676,0.0502117,,,4.646278795,0.0513164
2524.469,4.98261,,,,3.961229074,0.0498261,,,4.650446838,0.0509001
2526.398,4.96471,,,,3.958204527,0.0496471,,,4.654622366,0.050607
2528.326,4.96346,,,,3.955186159,0.0496346,,,4.658803228,0.0504702
2530.255,4.96903,,,,3.952170829,0.0496903,,,4.662993782,0.050449
2532.184,4.9779,,,,3.949160093,0.049779,,,4.667189703,0.0505728
2534.112,5.00222,,,,3.946155497,0.0500222,,,4.671395364,0.0508444
2536.041,5.03767,,,,3.943153916,0.0503767,,,4.675606426,0.0512116
2537.969,5.07194,,,,3.94015845,0.0507194,,,4.679827277,0.0516455
2539.898,5.09776,,,,3.937165981,0.0509776,,,4.684053561,0.0521961
2541.826,5.11945,,,,3.934179602,0.0511945,,,4.688289684,0.0528065
2543.755,5.1348,,,,3.931196204,0.051348,,,4.692533475,0.0534895
2545.683,5.14824,,,,3.928218871,0.0514824,,,4.696782751,0.0542937
2547.612,5.17141,,,,3.925244503,0.0517141,,,4.701041939,0.0550503
2549.541,5.18945,,,,3.922274637,0.0518945,,,4.705306645,0.0556664
2551.469,5.20175,,,,3.919310797,0.0520175,,,4.709581314,0.0562641
2553.397,5.22007,,,,3.916351433,0.0522007,,,4.713861534,0.0568633
2555.326,5.23496,,,,3.913395003,0.0523496,,,4.718151768,0.057402
2557.255,5.23682,,,,3.910443034,0.0523682,,,4.722447588,0.0577993
2559.183,5.23361,,,,3.907497041,0.0523361,,,4.726753472,0.0580575
2561.112,5.22004,,,,3.904553959,0.0522004,,,4.731067215,0.0582355
2563.04,5.19533,,,,3.90161683,0.0519533,,,4.735386597,0.0583113
2564.969,5.16632,,,,3.898682596,0.0516632,,,4.739713873,0.0582558
2566.897,5.13048,,,,3.89575429,0.0513048,,,4.744051315,0.0580583
2568.826,5.09051,,,,3.892828864,0.0509051,,,4.748396704,0.0578107
2570.754,5.04671,,,,3.889909342,0.0504671,,,4.752747801,0.0574523
2572.683,5.00187,,,,3.886992684,0.0500187,,,4.757109143,0.05695
2574.612,4.95768,,,,3.884080397,0.0495768,,,4.761476229,0.0563446
2576.54,4.90874,,,,3.881173978,0.0490874,,,4.765853612,0.0557396
2578.469,4.85725,,,,3.8782704,0.0485725,,,4.770236775,0.0551295
2580.397,4.81307,,,,3.875372666,0.0481307,,,4.774630288,0.0545145
2582.326,4.78102,,,,3.872477758,0.0478102,,,4.779029618,0.0538815
2584.254,4.7523,,,,3.86958867,0.047523,,,4.78343935,0.0532325
2586.183,4.72613,,,,3.866702395,0.0472613,,,4.787857228,0.0526654
2588.111,4.70242,,,,3.863821915,0.0470242,,,4.792280977,0.0522334
2590.04,4.68814,,,,3.860944233,0.0468814,,,4.796715209,0.051834
2591.969,4.68129,,,,3.858070833,0.0468129,,,4.80115535,0.0515133
2593.897,4.67626,,,,3.855203194,0.0467626,,,4.805606028,0.0513611
2595.826,4.68021,,,,3.852338331,0.0468021,,,4.810062651,0.0512936
2597.754,4.6907,,,,3.849479204,0.046907,,,4.814529866,0.0513389
2599.683,4.70427,,,,3.846622838,0.0470427,,,4.819003064,0.051547
2601.611,4.71865,,,,3.843772186,0.0471865,,,4.823486908,0.0518149
2603.54,4.72992,,,,3.84092428,0.0472992,,,4.827979105,0.0521648
2605.468,4.73956,,,,3.838082064,0.0473956,,,4.832477341,0.0525847
2607.397,4.74452,,,,3.835242581,0.0474452,,,4.836986306,0.0530733
2609.325,4.73958,,,,3.832408765,0.0473958,,,4.84150135,0.0536232
2611.254,4.72818,,,,3.829577667,0.0472818,,,4.846027178,0.0541687
2613.183,4.71984,,,,3.826750748,0.0471984,,,4.850559124,0.0547091
2615.111,4.70976,,,,3.823929462,0.0470976,,,4.855101911,0.0552315
2617.04,4.69713,,,,3.821110873,0.0469713,,,4.859650854,0.0557326
2618.968,4.67362,,,,3.818297894,0.0467362,,,4.864210694,0.0561461
2620.897,4.64293,,,,3.815487598,0.0464293,,,4.86877673,0.0564855
2622.825,4.60775,,,,3.81268289,0.0460775,,,4.87335372,0.0567839
2624.754,4.57202,,,,3.80988085,0.0457202,,,4.877939324,0.0569945
2626.682,4.53422,,,,3.807084375,0.0453422,,,4.882531182,0.0570107
2628.611,4.48555,,,,3.804290555,0.0448555,,,4.887134082,0.05688
2630.54,4.43828,,,,3.801500833,0.0443828,,,4.891743275,0.0567224
2632.468,4.40096,,,,3.798716642,0.0440096,,,4.896363569,0.0564918
2634.396,4.37167,,,,3.795936526,0.0437167,,,4.900990196,0.056123
2636.325,4.34414,,,,3.793159038,0.0434414,,,4.905627982,0.0556701
2638.254,4.31747,,,,3.790385611,0.0431747,,,4.910272142,0.0551877
2640.182,4.30728,,,,3.787617672,0.0430728,,,4.91492752,0.0546097
2642.111,4.30362,,,,3.78485234,0.0430362,,,4.919589313,0.0539754
2644.039,4.30695,,,,3.782092473,0.0430695,,,4.924262382,0.0533415
2645.968,4.31343,,,,3.7793352,0.0431343,,,4.928941909,0.0526798
2647.896,4.31616,,,,3.77658337,0.0431616,,,4.933632772,0.0520469
2649.825,4.31318,,,,3.773834121,0.0431318,,,4.938332572,0.0514463
2651.753,4.31205,,,,3.771090294,0.0431205,,,4.943038891,0.0508159
2653.682,4.30966,,,,3.768349034,0.0430966,,,4.947756638,0.0502825
2655.611,4.3089,,,,3.765611756,0.043089,,,4.952480945,0.049964
2657.539,4.31241,,,,3.762879867,0.0431241,,,4.957216741,0.0499047
2659.468,4.32022,,,,3.760150526,0.0432022,,,4.96195914,0.0500424
2661.396,4.3391,,,,3.757426554,0.043391,,,4.966713089,0.0503325
2663.325,4.36043,,,,3.754705115,0.0436043,,,4.971473684,0.0507527
2665.253,4.37833,,,,3.751989023,0.0437833,,,4.97624589,0.0512357
2667.182,4.39669,,,,3.749275453,0.0439669,,,4.981024786,0.0516979
2669.11,4.417,,,,3.746567208,0.04417,,,4.985815355,0.0522169
2671.039,4.43454,,,,3.743861471,0.0443454,,,4.990615148,0.052801
2672.968,4.4544,,,,3.74115964,0.044544,,,4.995421696,0.0533996
2674.896,4.46943,,,,3.738463103,0.0446943,,,5.000240012,0.0540101
2676.825,4.47005,,,,3.735769055,0.0447005,,,5.005065126,0.0545865
2678.753,4.46856,,,,3.73308028,0.0446856,,,5.009902071,0.0550948
2680.682,4.47033,,,,3.730393982,0.0447033,,,5.01474586,0.0556295
2682.61,4.47192,,,,3.727712936,0.0447192,,,5.019601544,0.0561547
2684.539,4.46618,,,,3.725034354,0.0446618,,,5.024464116,0.056551
2686.467,4.46071,,,,3.722361004,0.0446071,,,5.029338647,0.0568511
2688.396,4.45773,,,,3.719690105,0.0445773,,,5.034222646,0.0570945
2690.324,4.45013,,,,3.717024418,0.0445013,,,5.0391136,0.0572394
2692.253,4.44707,,,,3.714361169,0.0444707,,,5.044016611,0.057335
2694.182,4.44684,,,,3.711701734,0.0444684,,,5.048926623,0.0574259
2696.11,4.44085,,,,3.70904748,0.0444085,,,5.053848759,0.0573457
2698.039,4.43297,,,,3.706395645,0.0443297,,,5.058777941,0.0571464
2699.967,4.42817,,,,3.703748972,0.0442817,,,5.063719312,0.056956
2701.896,4.42913,,,,3.701104706,0.0442913,,,5.068667777,0.056662
2703.824,4.43251,,,,3.698465581,0.0443251,,,5.073628497,0.0563182
2705.753,4.43121,,,,3.695828851,0.0443121,,,5.078598936,0.0559845
2707.681,4.42462,,,,3.693197241,0.0442462,,,5.08357654,0.0555623
2709.61,4.42436,,,,3.690568015,0.0442436,,,5.0885665,0.0550217
2711.539,4.4345,,,,3.68794253,0.044345,,,5.093563671,0.0545002
2713.467,4.44393,,,,3.685322136,0.0444393,,,5.098573266,0.0540639
2715.396,4.44555,,,,3.682704107,0.0444555,,,5.10359012,0.0537554
2717.324,4.44327,,,,3.680091148,0.0444327,,,5.108619467,0.0534448
2719.253,4.44059,,,,3.677480543,0.0444059,,,5.113656121,0.053139
2721.181,4.43883,,,,3.67487499,0.0443883,,,5.118705336,0.0529175
2723.11,4.43426,,,,3.672271777,0.0443426,,,5.123761907,0.0528176
2725.038,4.43067,,,,3.669673597,0.0443067,,,5.128831109,0.0527795
2726.967,4.42443,,,,3.667077746,0.0442443,,,5.133910351,0.0527818
2728.896,4.41735,,,,3.664485565,0.0441735,,,5.138997022,0.0528848
2730.824,4.40774,,,,3.661898387,0.0440774,,,5.144096429,0.0530881
2732.752,4.39272,,,,3.659314859,0.0439272,,,5.149203315,0.0533311
2734.681,4.37497,,,,3.656733637,0.0437497,,,5.154323008,0.053529
2736.61,4.36178,,,,3.654156054,0.0436178,,,5.15945023,0.0537833
2738.538,4.35421,,,,3.651583436,0.0435421,,,5.164590329,0.0541338
