Wavenumber,Transmissivity,,,,,,,,,wavelength,trans
2684.539,66.41902,,,,3.725034354,0.6641902,,,,5.024464116,0.9366518
2686.467,66.68217,,,,3.722361004,0.6668217,,,,5.029338647,0.9366805
2688.396,66.98261,,,,3.719690105,0.6698261,,,,5.034222646,0.9368238
2690.324,67.30732,,,,3.717024418,0.6730732,,,,5.0391136,0.9371646
2692.253,67.63661,,,,3.714361169,0.6763661,,,,5.044016611,0.9377708
2694.182,67.93275,,,,3.711701734,0.6793275,,,,5.048926623,0.9384335
2696.11,68.12552,,,,3.70904748,0.6812552,,,,5.053848759,0.9391683
2698.039,68.16928,,,,3.706395645,0.6816928,,,,5.058777941,0.9399954
2699.967,68.06129,,,,3.703748972,0.6806129,,,,5.063719312,0.9408675
2701.896,67.8458,,,,3.701104706,0.678458,,,,5.068667777,0.941588
2703.824,67.54969,,,,3.698465581,0.6754969,,,,5.073628497,0.942393
2705.753,67.19234,,,,3.695828851,0.6719234,,,,5.078598936,0.9432791
2707.681,66.81725,,,,3.693197241,0.6681725,,,,5.08357654,0.9439853
2709.61,66.43013,,,,3.690568015,0.6643013,,,,5.0885665,0.9442085
2711.539,66.00586,,,,3.68794253,0.6600586,,,,5.093563671,0.9444643
2713.467,65.55332,,,,3.685322136,0.6555332,,,,5.098573266,0.9448409
2715.396,65.06592,,,,3.682704107,0.6506592,,,,5.10359012,0.9452735
2717.324,64.5248,,,,3.680091148,0.645248,,,,5.108619467,0.9456126
2719.253,63.96434,,,,3.677480543,0.6396434,,,,5.113656121,0.9460033
2721.181,63.44739,,,,3.67487499,0.6344739,,,,5.118705336,0.9460392
2723.11,63.04056,,,,3.672271777,0.6304056,,,,5.123761907,0.9459244
2725.038,62.77211,,,,3.669673597,0.6277211,,,,5.128831109,0.9455992
2726.967,62.57946,,,,3.667077746,0.6257946,,,,5.133910351,0.9450108
2728.896,62.41456,,,,3.664485565,0.6241456,,,,5.138997022,0.9443797
2730.824,62.27605,,,,3.661898387,0.6227605,,,,5.144096429,0.9439073
2732.752,62.16673,,,,3.659314859,0.6216673,,,,5.149203315,0.9428266
2734.681,62.0953,,,,3.656733637,0.620953,,,,5.154323008,0.9411411
2736.61,62.08266,,,,3.654156054,0.6208266,,,,5.15945023,0.9396616
2738.538,62.13779,,,,3.651583436,0.6213779,,,,5.164590329,0.938389
2740.467,62.25605,,,,3.649013106,0.6225605,,,,5.169738008,0.9371364
2742.395,62.39411,,,,3.646447722,0.6239411,,,,5.174898637,0.9358891
2744.324,62.52061,,,,3.643884614,0.6252061,,,,5.180066895,0.9346933
2746.252,62.63148,,,,3.641326433,0.6263148,,,,5.185248176,0.9337103
2748.181,62.69386,,,,3.638770518,0.6269386,,,,5.190437139,0.9328696
2750.109,62.64543,,,,3.63621951,0.6264543,,,,5.195639196,0.9324001
2752.038,62.45273,,,,3.633670756,0.6245273,,,,5.200851691,0.9317554
2753.967,62.14555,,,,3.631125573,0.6214555,,,,5.206071946,0.9310312
2755.895,61.74476,,,,3.628585269,0.6174476,,,,5.211305406,0.9310287
2757.824,61.27942,,,,3.626047202,0.6127942,,,,5.216546677,0.9303484
2759.752,60.74498,,,,3.623513997,0.6074498,,,,5.221801229,0.9293335
2761.681,60.15282,,,,3.620983017,0.6015282,,,,5.227063645,0.9289112
2763.609,59.54807,,,,3.61845688,0.5954807,,,,5.232339416,0.9286301
2765.538,58.92948,,,,3.615932958,0.5892948,,,,5.237623104,0.9281282
2767.466,58.27737,,,,3.613413859,0.5827737,,,,5.242920223,0.9272224
2769.395,57.57794,,,,3.610896965,0.5757794,,,,5.248228067,0.9261089
2771.323,56.80047,,,,3.608384876,0.5680047,,,,5.253543909,0.9247063
2773.252,55.92697,,,,3.60587498,0.5592697,,,,5.258873297,0.9231387
2775.181,54.94081,,,,3.603368573,0.5494081,,,,5.264210737,0.9215759
2777.109,53.84523,,,,3.600866945,0.5384523,,,,5.269561799,0.9208949
2779.038,52.63752,,,,3.598367493,0.5263752,,,,5.274920968,0.9216438
2780.966,51.30532,,,,3.595872801,0.5130532,,,,5.280293838,0.9238639
2782.895,49.85807,,,,3.593380275,0.4985807,,,,5.28567487,0.9277563
2784.823,48.30329,,,,3.590892491,0.4830329,,,,5.29106968,0.9329557
2786.752,46.63487,,,,3.588406862,0.4663487,,,,5.296475513,0.9373962
2788.68,44.89042,,,,3.585925958,0.4489042,,,,5.301889593,0.940611
2790.609,43.10253,,,,3.583447197,0.4310253,,,,5.30731757,0.9429379
2792.538,41.29839,,,,3.580971861,0.4129839,,,,5.31275385,0.9444765
2794.466,39.54102,,,,3.578501223,0.3954102,,,,5.318204106,0.9451265
2796.395,37.84911,,,,3.576032714,0.3784911,,,,5.323662723,0.9453566
2798.323,36.19071,,,,3.573568884,0.3619071,,,,5.329135396,0.9452856
2800.252,34.52905,,,,3.571107172,0.3452905,,,,5.334616486,0.945099
2802.18,32.84533,,,,3.568650122,0.3284533,,,,5.340111715,0.9448893
2804.109,31.14396,,,,3.56619518,0.3114396,,,,5.345615419,0.9454397
2806.037,29.43088,,,,3.563744883,0.2943088,,,,5.351133343,0.9456565
2807.966,27.72455,,,,3.561296682,0.2772455,,,,5.356662671,0.9445439
2809.895,26.02905,,,,3.558851843,0.2602905,,,,5.362200561,0.9434412
2811.823,24.3098,,,,3.556411623,0.243098,,,,5.367752796,0.9430674
2813.751,22.54014,,,,3.553974748,0.2254014,,,,5.373313653,0.9430342
2815.68,20.71862,,,,3.551539948,0.2071862,,,,5.378888937,0.9432439
2817.609,18.8237,,,,3.549108482,0.188237,,,,5.384472903,0.9433429
2819.537,16.8673,,,,3.546681601,0.168673,,,,5.390071381,0.9436116
2821.466,14.86103,,,,3.54425678,0.1486103,,,,5.395678601,0.9441298
2823.394,12.81399,,,,3.541836527,0.1281399,,,,5.401300417,0.9448545
2825.323,10.73485,,,,3.539418325,0.1073485,,,,5.406931037,0.9458265
2827.251,8.66011,,,,3.537004673,0.0866011,,,,5.412576338,0.94713
2829.18,6.63911,,,,3.534593062,0.0663911,,,,5.418233439,0.9494727
2831.108,4.73206,,,,3.532185985,0.0473206,,,,5.423899437,0.9507044
2833.037,3.04866,,,,3.529780938,0.0304866,,,,5.429580245,0.9497766
2834.966,1.73984,,,,3.527379164,0.0173984,,,,5.435270011,0.9500215
2836.894,0.89044,,,,3.524981899,0.0089044,,,,5.440974674,0.9507892
2838.823,0.44666,,,,3.522586649,0.0044666,,,,5.446688359,0.9514716
2840.751,0.2323,,,,3.520195892,0.002323,,,,5.452417029,0.9518917
2842.68,0.16003,,,,3.51780714,0.0016003,,,,5.458154783,0.9529784
2844.608,0.15536,,,,3.515422863,0.0015536,,,,5.463907612,0.9538108
2846.537,0.18205,,,,3.513040582,0.0018205,,,,5.469669588,0.9526865
2848.465,0.19907,,,,3.51066276,0.0019907,,,,5.475446728,0.9514705
2850.394,0.20077,,,,3.508286925,0.0020077,,,,5.481236085,0.949785
2852.323,0.1912,,,,3.505914302,0.001912,,,,5.487034686,0.9471352
2854.251,0.19647,,,,3.503546114,0.0019647,,,,5.492848586,0.9455471
2856.18,0.21049,,,,3.501179898,0.0021049,,,,5.498671796,0.944715
2858.108,0.2232,,,,3.498818099,0.002232,,,,5.504510396,0.9443565
2860.037,0.23599,,,,3.496458263,0.0023599,,,,5.510358372,0.9440337
2861.965,0.24872,,,,3.494102828,0.0024872,,,,5.516221829,0.9442798
2863.894,0.26915,,,,3.491749345,0.0026915,,,,5.522094729,0.9442177
2865.822,0.3079,,,,3.489400249,0.003079,,,,5.527983204,0.9436008
2867.751,0.34549,,,,3.487053095,0.0034549,,,,5.53388425,0.9427406
2869.679,0.38535,,,,3.484710311,0.0038535,,,,5.539794839,0.9422247
2871.608,0.4252,,,,3.48236946,0.004252,,,,5.545721143,0.9420719
2873.537,0.4538,,,,3.480031752,0.004538,,,,5.551657059,0.9423306
2875.465,0.44009,,,,3.47769839,0.0044009,,,,5.557608783,0.9416792
2877.394,0.40563,,,,3.475366947,0.0040563,,,,5.563570187,0.9410001
2879.322,0.37398,,,,3.473039834,0.0037398,,,,5.569547497,0.9411695
2881.251,0.34344,,,,3.470714631,0.0034344,,,,5.575534554,0.9427549
2883.179,0.31342,,,,3.468393742,0.0031342,,,,5.581537613,0.9430233
2885.108,0.29501,,,,3.466074754,0.0029501,,,,5.587550491,0.9417263
2887.036,0.28212,,,,3.463760064,0.0028212,,,,5.593579466,0.9414678
2888.965,0.28731,,,,3.461447266,0.0028731,,,,5.599621466,0.94251
2890.894,0.29168,,,,3.459137554,0.0029168,,,,5.60567339,0.9432357
2892.822,0.28797,,,,3.456832118,0.0028797,,,,5.611741559,0.9442616
2894.75,0.28407,,,,3.454529752,0.0028407,,,,5.617819724,0.9451516
2896.679,0.2879,,,,3.45222926,0.002879,,,,5.623914233,0.9457827
2898.608,0.28789,,,,3.449931829,0.0028789,,,,5.63001881,0.9468934
2900.536,0.28855,,,,3.447638643,0.0028855,,,,5.63613983,0.9492818
2902.465,0.29169,,,,3.445347317,0.0029169,,,,5.642270992,0.9510835
2904.393,0.30421,,,,3.443060219,0.0030421,,,,5.648418697,0.9500449
2906.322,0.30731,,,,3.440774973,0.0030731,,,,5.654576616,0.9493402
2908.25,0.29122,,,,3.43849394,0.0029122,,,,5.660751182,0.9485596
2910.179,0.27575,,,,3.436214748,0.0027575,,,,5.666939246,0.9482513
2912.107,0.28224,,,,3.433939756,0.0028224,,,,5.673137637,0.9491783
2914.036,0.29057,,,,3.431666596,0.0029057,,,,5.679352826,0.9481269
2915.965,0.31112,,,,3.429396443,0.0031112,,,,5.685578417,0.9466491
2917.893,0.30914,,,,3.427130467,0.0030914,,,,5.69182091,0.9454443
2919.822,0.30207,,,,3.42486631,0.0030207,,,,5.69807388,0.9429179
2921.75,0.30988,,,,3.422606315,0.0030988,,,,5.704343858,0.9416753
2923.679,0.30654,,,,3.42034813,0.0030654,,,,5.710624388,0.9406286
2925.607,0.2926,,,,3.418094091,0.002926,,,,5.716922032,0.9373893
2927.536,0.30351,,,,3.415841855,0.0030351,,,,5.723230306,0.9338563
2929.464,0.30593,,,,3.41359375,0.0030593,,,,5.729555799,0.9307631
2931.393,0.29717,,,,3.411347438,0.0029717,,,,5.73589529,0.9287134
2933.322,0.28607,,,,3.409104081,0.0028607,,,,5.742245528,0.9278127
2935.25,0.27731,,,,3.406864833,0.0027731,,,,5.748613147,0.9279636
2937.179,0.26734,,,,3.404627365,0.0026734,,,,5.754991592,0.9283087
2939.107,0.27885,,,,3.402393992,0.0027885,,,,5.761387526,0.9324639
2941.036,0.29339,,,,3.400162392,0.0029339,,,,5.767794367,0.9347816
2942.964,0.31026,,,,3.397934871,0.0031026,,,,5.774218806,0.9324192
2944.893,0.32073,,,,3.395709114,0.0032073,,,,5.780654231,0.9315414
2946.821,0.3411,,,,3.393487423,0.003411,,,,5.787107366,0.9313647
2948.75,0.35645,,,,3.391267486,0.0035645,,,,5.793571569,0.9313255
2950.678,0.37923,,,,3.389051601,0.0037923,,,,5.800053592,0.9316975
2952.607,0.40995,,,,3.386837463,0.0040995,,,,5.806550137,0.9318375
2954.536,0.4403,,,,3.384626215,0.004403,,,,5.813057872,0.9337216
2956.464,0.46805,,,,3.382418998,0.0046805,,,,5.819583597,0.9363054
2958.393,0.50396,,,,3.380213515,0.0050396,,,,5.826120596,0.9348734
2960.321,0.55309,,,,3.378012047,0.0055309,,,,5.832675699,0.9318108
2962.25,0.69618,,,,3.375812305,0.0069618,,,,5.83924216,0.9303077
2964.178,1.02802,,,,3.373616564,0.0102802,,,,5.84582684,0.930976
2966.107,1.69243,,,,3.371422541,0.0169243,,,,5.852422962,0.9332707
2968.035,2.85855,,,,3.369232506,0.0285855,,,,5.859037419,0.9363619
2969.964,4.70615,,,,3.36704418,0.0470615,,,,5.865666844,0.9382329
2971.893,7.29289,,,,3.364858694,0.0729289,,,,5.87230784,0.9400114
2973.821,10.53623,,,,3.362677175,0.1053623,,,,5.878967348,0.9446075
2975.75,14.17587,,,,3.360497354,0.1417587,,,,5.885638512,0.9432302
2977.678,17.98287,,,,3.358321484,0.1798287,,,,5.892328306,0.9423634
2979.607,21.75495,,,,3.356147304,0.2175495,,,,5.899029846,0.9416417
2981.535,25.33042,,,,3.353977062,0.2533042,,,,5.905750134,0.9387657
2983.464,28.63969,,,,3.351808502,0.2863969,,,,5.912482255,0.938162
2985.392,31.66672,,,,3.349643866,0.3166672,,,,5.919233246,0.9382328
2987.321,34.42207,,,,3.347480903,0.3442207,,,,5.925999672,0.9383469
2989.25,36.9192,,,,3.345320733,0.369192,,,,5.932778065,0.9409264
2991.178,39.16753,,,,3.343164466,0.3916753,,,,5.93957551,0.9395918
2993.106,41.19527,,,,3.341010977,0.4119527,,,,5.946385014,0.9342813
2995.035,43.01645,,,,3.338859145,0.4301645,,,,5.953213694,0.9311782
2996.964,44.69819,,,,3.336710084,0.4469819,,,,5.960054523,0.9302911
2998.892,46.22788,,,,3.334564899,0.4622788,,,,5.966914652,0.9307459
3000.821,47.63297,,,,3.332421361,0.4763297,,,,5.973787023,0.9284401
3002.749,48.9502,,,,3.330281685,0.489502,,,,5.980678819,0.9268297
3004.678,50.17836,,,,3.328143648,0.5017836,,,,5.98758295,0.9270444
3006.606,51.30598,,,,3.326009461,0.5130598,,,,5.994506634,0.924591
3008.535,52.38562,,,,3.323876904,0.5238562,,,,6.001442747,0.9221819
3010.463,53.42911,,,,3.321748183,0.5342911,,,,6.008398539,0.9224297
3012.392,54.3969,,,,3.319621085,0.543969,,,,6.015370475,0.922575
3014.321,55.26571,,,,3.31749671,0.5526571,,,,6.022354982,0.9211247
3016.249,56.06223,,,,3.315376151,0.5606223,,,,6.029359362,0.9209458
3018.178,56.827,,,,3.313257204,0.56827,,,,6.036376412,0.9225495
3020.106,57.5845,,,,3.311142059,0.575845,,,,6.043413465,0.9281718
3022.035,58.31892,,,,3.309028519,0.5831892,,,,6.050463284,0.9297318
3023.963,59.06145,,,,3.306918769,0.5906145,,,,6.057533239,0.9238593
3025.892,59.78967,,,,3.304810615,0.5978967,,,,6.064616058,0.9232009
3027.82,60.50454,,,,3.302706237,0.6050454,,,,6.071719147,0.9244746
3029.749,61.24955,,,,3.300603449,0.6124955,,,,6.078835198,0.920715
3031.677,62.02639,,,,3.298504425,0.6202639,,,,6.085971653,0.9165287
3033.606,62.81237,,,,3.296406982,0.6281237,,,,6.093124883,0.91501
3035.535,63.61357,,,,3.294312205,0.6361357,,,,6.100291228,0.9160336
3037.463,64.4509,,,,3.292221173,0.644509,,,,6.10747818,0.9193925
3039.392,65.32455,,,,3.290131711,0.6532455,,,,6.114678347,0.9207903
3041.32,66.19225,,,,3.28804598,0.6619225,,,,6.121899258,0.9166844
3043.249,67.04346,,,,3.285961813,0.6704346,,,,6.129133488,0.9143237
3045.177,67.85115,,,,3.283881364,0.6785115,,,,6.1363886,0.9144624
3047.106,68.59845,,,,3.281802471,0.6859845,,,,6.143657135,0.9147809
3049.034,69.3118,,,,3.279727284,0.693118,,,,6.150946692,0.9141393
3050.963,69.99648,,,,3.277653646,0.6999648,,,,6.158253569,0.9140237
3052.892,70.63275,,,,3.275582628,0.7063275,,,,6.165574024,0.9119533
3054.82,71.24171,,,,3.273515297,0.7124171,,,,6.172915715,0.9105316
3056.749,71.80473,,,,3.271449504,0.7180473,,,,6.180271091,0.9114898
3058.677,72.32629,,,,3.269387385,0.7232629,,,,6.187647846,0.9107793
3060.606,72.83618,,,,3.267326797,0.7283618,,,,6.195038394,0.9070897
3062.534,73.31743,,,,3.265269871,0.7331743,,,,6.202450464,0.9053513
3064.463,73.78179,,,,3.263214469,0.7378179,,,,6.209876436,0.9044329
3066.391,74.22773,,,,3.261162715,0.7422773,,,,6.217324076,0.9038433
3068.32,74.60598,,,,3.259112478,0.7460598,,,,6.224789602,0.9026491
3070.249,74.9399,,,,3.257064818,0.749399,,,,6.232269194,0.9018962
3072.177,75.25375,,,,3.255020788,0.7525375,,,,6.239770676,0.9011896
3074.105,75.56908,,,,3.252979322,0.7556908,,,,6.247286335,0.9007559
3076.034,75.88568,,,,3.250939359,0.7588568,,,,6.254824033,0.9001762
3077.963,76.23328,,,,3.248901952,0.7623328,,,,6.262376021,0.9003229
3079.891,76.58508,,,,3.246868152,0.7658508,,,,6.269950198,0.9001624
3081.82,76.92426,,,,3.244835844,0.7692426,,,,6.277538778,0.8998254
3083.748,77.30279,,,,3.24280713,0.7730279,,,,6.2851497,0.8990524
3085.677,77.74774,,,,3.2407799,0.7774774,,,,6.292775139,0.8987583
3087.605,78.275,,,,3.238756253,0.78275,,,,6.300423073,0.8982487
3089.534,78.91998,,,,3.236734084,0.7891998,,,,6.30808962,0.8979184
3091.462,79.66661,,,,3.234715484,0.7966661,,,,6.315770859,0.8969204
3093.391,80.47925,,,,3.232698356,0.8047925,,,,6.323474825,0.8960138
3095.32,81.31898,,,,3.230683742,0.8131898,,,,6.331193601,0.8952289
3097.248,82.13947,,,,3.22867268,0.8213947,,,,6.338935262,0.8973534
3099.177,82.90787,,,,3.226663079,0.8290787,,,,6.34669185,0.898278
3101.105,83.58427,,,,3.224657017,0.8358427,,,,6.354471483,0.897566
3103.034,84.13103,,,,3.222652411,0.8413103,,,,6.362266163,0.8996382
3104.962,84.60428,,,,3.220651332,0.8460428,,,,6.370084047,0.9031461
3106.891,85.05256,,,,3.2186517,0.8505256,,,,6.3779171,0.9030398
3108.819,85.42773,,,,3.216655585,0.8542773,,,,6.385773518,0.9032546
3110.748,85.74352,,,,3.214660911,0.8574352,,,,6.393649316,0.9032177
3112.677,86.04609,,,,3.212668709,0.8604609,,,,6.401540467,0.9048711
3114.605,86.3218,,,,3.210680006,0.863218,,,,6.409455228,0.9096978
3116.534,86.58588,,,,3.208692734,0.8658588,,,,6.417385467,0.9086271
3118.462,86.80862,,,,3.206708948,0.8680862,,,,6.425339483,0.9018208
3120.391,86.97514,,,,3.204726587,0.8697514,,,,6.433309101,0.8984657
3122.319,87.09943,,,,3.202747701,0.8709943,,,,6.441302663,0.8945525
3124.248,87.23601,,,,3.200770233,0.8723601,,,,6.449311955,0.8919073
3126.176,87.3637,,,,3.198796229,0.873637,,,,6.457345359,0.8881405
3128.105,87.49089,,,,3.196823636,0.8749089,,,,6.465394622,0.8852674
3130.033,87.61861,,,,3.194854495,0.8761861,,,,6.473468167,0.8825003
3131.962,87.71124,,,,3.192886759,0.8771124,,,,6.481561901,0.8804858
3133.891,87.7878,,,,3.190921446,0.877878,,,,6.489671688,0.8791329
3135.819,87.89,,,,3.188959567,0.8789,,,,6.497806016,0.8763548
3137.748,88.00064,,,,3.186999083,0.8800064,,,,6.505956528,0.8729303
3139.676,88.08998,,,,3.185042023,0.8808998,,,,6.514131757,0.8752756
3141.605,88.16702,,,,3.183086352,0.8816702,,,,6.522323304,0.8776677
3143.533,88.25783,,,,3.181134093,0.8825783,,,,6.530539743,0.8775204
3145.462,88.35529,,,,3.179183217,0.8835529,,,,6.538772633,0.877304
3147.39,88.44978,,,,3.177235741,0.8844978,,,,6.547030594,0.8784837
3149.319,88.54958,,,,3.175289642,0.8854958,,,,6.55530944,0.878126
3151.248,88.6631,,,,3.173345925,0.886631,,,,6.563604942,0.8784399
3153.176,88.77414,,,,3.171405592,0.8877414,,,,6.571925785,0.8781223
3155.104,88.8592,,,,3.169467631,0.888592,,,,6.580263421,0.8748745
3157.033,88.93639,,,,3.167531033,0.8893639,,,,6.588626581,0.8712495
3158.962,89.01673,,,,3.1655968,0.8901673,,,,6.597006674,0.8675555
3160.89,89.09286,,,,3.16366593,0.8909286,,,,6.605412475,0.8625089
3162.819,89.1784,,,,3.161736413,0.891784,,,,6.61383535,0.8587145
3164.747,89.24437,,,,3.159810247,0.8924437,,,,6.622284119,0.8546991
3166.676,89.31924,,,,3.157885429,0.8931924,,,,6.630750104,0.8528904
3168.604,89.39619,,,,3.155963951,0.8939619,,,,6.63924217,0.844341
3170.533,89.44199,,,,3.154043815,0.8944199,,,,6.647756017,0.8309315
3172.461,89.47417,,,,3.152127008,0.8947417,,,,6.656287296,0.8194518
3174.39,89.49608,,,,3.150211537,0.8949608,,,,6.664844942,0.8100214
3176.319,89.52953,,,,3.148298392,0.8952953,,,,6.673420168,0.7989008
3178.247,89.5808,,,,3.146388559,0.895808,,,,6.682021953,0.786453
3180.176,89.63123,,,,3.144480054,0.8963123,,,,6.690641465,0.7706831
3182.104,89.66744,,,,3.14257485,0.8966744,,,,6.699287732,0.757949
3184.033,89.68309,,,,3.140670967,0.8968309,,,,6.707951874,0.7433773
3185.961,89.69043,,,,3.138770374,0.8969043,,,,6.716642968,0.7251025
3187.89,89.71849,,,,3.136871097,0.8971849,,,,6.725352089,0.7000739
3189.818,89.75823,,,,3.134975099,0.8975823,,,,6.734088359,0.6695547
3191.747,89.81017,,,,3.13308041,0.8981017,,,,6.742847356,0.6274153
3193.676,89.87198,,,,3.13118801,0.8987198,,,,6.75162461,0.5656305
3195.604,89.95914,,,,3.129298874,0.8995914,,,,6.760429314,0.4681551
3197.532,90.05123,,,,3.127412017,0.9005123,,,,6.769252431,0.3189615
3199.461,90.1428,,,,3.125526456,0.901428,,,,6.778103202,0.1413524
3201.39,90.22764,,,,3.123643167,0.9022764,,,,6.786972542,0.0350718
3203.318,90.31255,,,,3.121763122,0.9031255,,,,6.795869742,0.0159162
3205.247,90.41148,,,,3.119884365,0.9041148,,,,6.80478567,0.018744
3207.175,90.50936,,,,3.11800884,0.9050936,,,,6.813729665,0.0149556
3209.104,90.60567,,,,3.116134597,0.9060567,,,,6.822692548,0.0106775
3211.032,90.72046,,,,3.114263576,0.9072046,,,,6.831683709,0.0078845
3212.961,90.84272,,,,3.112393832,0.9084272,,,,6.8406986,0.0126613
3214.889,90.95307,,,,3.1105273,0.9095307,,,,6.849732621,0.0274882
3216.818,91.03964,,,,3.108662038,0.9103964,,,,6.858795239,0.0472471
3218.747,91.11985,,,,3.106799012,0.9111985,,,,6.867877153,0.0703148
3220.675,91.21029,,,,3.104939182,0.9121029,,,,6.876987879,0.1009854
3222.604,91.29273,,,,3.103080614,0.9129273,,,,6.886118068,0.1409904
3224.532,91.36443,,,,3.101225232,0.9136443,,,,6.895277287,0.181753
3226.461,91.42861,,,,3.099371107,0.9142861,,,,6.904456136,0.2191637
3228.389,91.51273,,,,3.097520156,0.9151273,,,,6.913664235,0.2542293
3230.318,91.5991,,,,3.095670457,0.915991,,,,6.922896928,0.2856541
3232.246,91.66058,,,,3.093823923,0.9166058,,,,6.932149507,0.3143077
3234.175,91.69904,,,,3.091978634,0.9169904,,,,6.94143167,0.3426215
3236.104,91.72175,,,,3.090135546,0.9172175,,,,6.950733893,0.3697315
3238.032,91.74842,,,,3.088295607,0.9174842,,,,6.960065926,0.4013951
3239.961,91.77868,,,,3.086456905,0.9177868,,,,6.969418193,0.4423045
3241.889,91.79885,,,,3.084621343,0.9179885,,,,6.978800498,0.4975568
3243.818,91.81614,,,,3.082787012,0.9181614,,,,6.988203214,0.5632203
3245.746,91.84587,,,,3.080955811,0.9184587,,,,6.997636198,0.6269146
3247.675,91.86172,,,,3.079125836,0.9186172,,,,7.007094683,0.678459
3249.603,91.88062,,,,3.077298981,0.9188062,,,,7.016573849,0.7191714
3251.532,91.91331,,,,3.075473346,0.9191331,,,,7.026083633,0.7486971
3253.46,91.94262,,,,3.073650821,0.9194262,,,,7.035614279,0.7698755
3255.389,91.97088,,,,3.071829511,0.9197088,,,,7.045175781,0.7856767
3257.318,91.98454,,,,3.070010358,0.9198454,,,,7.054758329,0.7957977
3259.246,91.97301,,,,3.0681943,0.9197301,,,,7.06437197,0.8013135
3261.175,91.99931,,,,3.066379449,0.9199931,,,,7.074006845,0.8069094
3263.103,92.03882,,,,3.064567683,0.9203882,,,,7.083673054,0.8115189
3265.032,92.0537,,,,3.062757118,0.920537,,,,7.093360685,0.8156714
3266.96,92.05798,,,,3.060949629,0.9205798,,,,7.103079895,0.8185631
3268.889,92.07972,,,,3.059143336,0.9207972,,,,7.112825776,0.8216718
3270.817,92.11515,,,,3.057340108,0.9211515,,,,7.122593365,0.8228446
3272.746,92.11368,,,,3.055538071,0.9211368,,,,7.132392904,0.8238415
3274.675,92.11817,,,,3.053738157,0.9211817,,,,7.142214344,0.8247846
3276.603,92.1328,,,,3.051941294,0.921328,,,,7.152067985,0.8250301
3278.531,92.13129,,,,3.050146544,0.9213129,,,,7.161943723,0.8236095
3280.46,92.10191,,,,3.048352975,0.9210191,,,,7.171851916,0.8207506
3282.389,92.10986,,,,3.046561514,0.9210986,,,,7.181782403,0.8140446
3284.317,92.14765,,,,3.044773084,0.9214765,,,,7.191745602,0.8052389
3286.246,92.13414,,,,3.042985826,0.9213414,,,,7.201731296,0.789758
3288.174,92.10603,,,,3.041201591,0.9210603,,,,7.21174996,0.7593011
3290.103,92.10784,,,,3.039418523,0.9210784,,,,7.221791322,0.7018211
3292.031,92.10986,,,,3.037638467,0.9210986,,,,7.231865915,0.6021078
3293.96,92.10098,,,,3.035859573,0.9210098,,,,7.241968657,0.4671898
3295.888,92.09738,,,,3.034083682,0.9209738,,,,7.252094405,0.3475778
3297.817,92.06967,,,,3.032308949,0.9206967,,,,7.262253782,0.2967346
3299.746,92.03649,,,,3.03053629,0.9203649,,,,7.272436375,0.334613
3301.674,92.03049,,,,3.02876662,0.9203049,,,,7.282652867,0.4172927
3303.603,92.0603,,,,3.026998099,0.920603,,,,7.292892784,0.4777651
3305.531,92.07601,,,,3.025232557,0.9207601,,,,7.303166872,0.5087883
3307.46,92.04954,,,,3.02346816,0.9204954,,,,7.3134646,0.530348
3309.388,92.00584,,,,3.021706732,0.9200584,,,,7.323796773,0.551805
3311.317,91.97755,,,,3.019946444,0.9197755,,,,7.334158182,0.570324
3313.245,91.9574,,,,3.018189117,0.919574,,,,7.344543555,0.5810359
3315.174,91.94753,,,,3.016432923,0.9194753,,,,7.354963792,0.5863713
3317.103,91.94415,,,,3.014678772,0.9194415,,,,7.365408213,0.5942569
3319.031,91.93568,,,,3.012927568,0.9193568,,,,7.37588778,0.6053931
3320.96,91.94138,,,,3.011177491,0.9194138,,,,7.386391755,0.6157335
3322.888,91.94768,,,,3.009430351,0.9194768,,,,7.396931161,0.627225
3324.817,91.9276,,,,3.007684333,0.919276,,,,7.4074952,0.6442931
3326.745,91.90443,,,,3.005941243,0.9190443,,,,7.418094959,0.6659972
3328.674,91.87343,,,,3.00419927,0.9187343,,,,7.428725097,0.6880135
3330.602,91.82823,,,,3.002460216,0.9182823,,,,7.43938021,0.7075409
3332.531,91.79781,,,,3.000722274,0.9179781,,,,7.450071483,0.7238277
3334.459,91.78847,,,,2.998987242,0.9178847,,,,7.460787964,0.7386134
3336.388,91.76346,,,,2.997253317,0.9176346,,,,7.471540901,0.7533365
3338.317,91.71136,,,,2.995521396,0.9171136,,,,7.48231928,0.7679832
3340.245,91.64964,,,,2.993792372,0.9164964,,,,7.493134416,0.7799242
3342.174,91.60117,,,,2.992064447,0.9160117,,,,7.503975231,0.7877679
3344.102,91.55975,,,,2.99033941,0.9155975,,,,7.514853107,0.7915381
3346.031,91.51302,,,,2.988615467,0.9151302,,,,7.525756903,0.7933494
3347.959,91.46752,,,,2.986894403,0.9146752,,,,7.536698067,0.7939275
3349.888,91.43452,,,,2.98517443,0.9143452,,,,7.547671091,0.7932413
3351.816,91.37699,,,,2.983457326,0.9137699,,,,7.5586704,0.7904234
3353.745,91.29597,,,,2.981741307,0.9129597,,,,7.569707544,0.7849061
3355.674,91.22725,,,,2.980027261,0.9122725,,,,7.580771222,0.7766943
3357.602,91.17661,,,,2.978316072,0.9117661,,,,7.591873052,0.7674319
3359.531,91.14503,,,,2.976605961,0.9114503,,,,7.603001665,0.7577526
